lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,mo_sold,yr_sold
62.0,7917.0,1999,2000,0.0,0.0,953.0,953.0,694.0,1647.0,0,2,1,3,7,1,1999,2,460.0,0.0,40.0,8,2007
60.0,7200.0,1954,1954,0.0,0.0,825.0,825.0,0.0,825.0,0,1,0,2,4,0,1954,1,350.0,0.0,0.0,7,2008
69.06,12155.0,1970,1970,0.0,1237.0,1657.0,1657.0,0.0,1657.0,0,2,0,3,7,1,1970,2,484.0,0.0,0.0,3,2007
69.06,7446.0,1941,1950,0.0,266.0,788.0,788.0,0.0,788.0,0,1,0,2,4,2,2005,0,0.0,0.0,0.0,4,2006
105.0,11025.0,1992,1993,692.0,1118.0,1334.0,1520.0,1306.0,2826.0,1,2,1,3,9,3,1992,3,888.0,177.0,208.0,10,2006
65.0,7832.0,1968,1968,0.0,775.0,864.0,864.0,0.0,864.0,1,1,0,2,4,0,1969,1,280.0,226.0,0.0,5,2010
134.0,19378.0,2005,2006,456.0,57.0,1392.0,1392.0,1070.0,2462.0,1,2,1,4,9,1,2006,2,576.0,239.0,132.0,3,2006
69.06,9830.0,1959,2006,0.0,72.0,1063.0,1287.0,0.0,1287.0,1,1,0,3,7,1,1997,2,576.0,364.0,17.0,3,2010
69.06,4403.0,2009,2009,432.0,578.0,1470.0,1478.0,0.0,1478.0,1,2,1,2,7,1,2009,2,484.0,0.0,144.0,6,2010
69.06,8174.0,2003,2003,0.0,494.0,698.0,698.0,644.0,1342.0,1,2,1,3,7,1,2003,2,393.0,100.0,56.0,5,2009
60.0,7200.0,1940,1992,294.0,510.0,788.0,804.0,0.0,804.0,1,1,0,2,4,2,1940,1,240.0,0.0,0.0,2,2010
69.0,7590.0,1962,1962,288.0,540.0,864.0,876.0,936.0,1812.0,0,2,0,4,8,1,1962,1,264.0,0.0,168.0,7,2007
69.06,8795.0,2000,2000,0.0,300.0,952.0,980.0,1276.0,2256.0,0,2,1,4,8,1,2000,2,554.0,224.0,54.0,4,2009
44.0,3843.0,2007,2008,186.0,1476.0,1596.0,1648.0,0.0,1648.0,1,2,0,2,5,1,2007,2,525.0,162.0,53.0,8,2008
85.0,11075.0,1969,1969,0.0,500.0,952.0,1092.0,1020.0,2112.0,0,2,1,4,9,2,1969,2,576.0,280.0,0.0,6,2008
76.0,10142.0,2004,2004,0.0,656.0,956.0,956.0,1128.0,2084.0,1,2,1,4,8,0,2004,2,618.0,0.0,45.0,1,2010
56.0,7741.0,1924,1950,0.0,143.0,1032.0,1032.0,0.0,1032.0,0,1,0,2,5,0,1995,1,280.0,0.0,0.0,6,2006
65.0,8139.0,1995,1996,119.0,476.0,680.0,680.0,790.0,1470.0,0,2,1,3,7,1,1995,2,420.0,192.0,49.0,10,2008
45.0,8982.0,1977,1977,0.0,539.0,1040.0,1040.0,0.0,1040.0,0,1,1,3,5,0,1977,2,748.0,0.0,0.0,1,2007
51.0,6120.0,1939,1950,0.0,0.0,884.0,884.0,0.0,884.0,0,1,0,2,5,0,1939,1,240.0,0.0,0.0,7,2007
70.0,16561.0,1996,1996,0.0,549.0,1097.0,1097.0,0.0,1097.0,1,1,1,3,6,0,1996,1,242.0,306.0,0.0,7,2007
56.0,4060.0,1922,1950,0.0,0.0,864.0,864.0,0.0,864.0,0,1,0,2,4,0,2005,0,0.0,0.0,96.0,7,2009
24.0,2308.0,1975,1975,0.0,286.0,855.0,855.0,601.0,1456.0,0,2,1,4,7,0,1975,2,460.0,0.0,0.0,5,2008
52.0,6240.0,1934,1950,0.0,0.0,816.0,816.0,0.0,1176.0,0,1,0,3,6,1,1985,2,528.0,112.0,0.0,9,2006
69.06,8789.0,1967,1967,0.0,659.0,912.0,941.0,0.0,941.0,0,1,0,3,6,1,1967,1,288.0,64.0,0.0,6,2006
64.0,5587.0,2008,2008,186.0,1480.0,1600.0,1652.0,0.0,1652.0,1,2,0,2,5,1,2008,2,482.0,162.0,53.0,11,2008
66.0,9042.0,1941,2006,0.0,275.0,1152.0,1188.0,1152.0,2340.0,0,2,0,4,9,2,1941,1,252.0,0.0,60.0,5,2010
57.0,8923.0,1998,1998,0.0,189.0,384.0,751.0,631.0,1382.0,0,2,1,3,7,1,1998,2,396.0,256.0,0.0,2,2009
75.0,12518.0,1968,1968,182.0,532.0,1008.0,1008.0,0.0,1008.0,0,1,0,3,6,0,1968,1,384.0,144.0,0.0,4,2009
85.0,11069.0,2007,2007,0.0,0.0,608.0,608.0,788.0,1396.0,0,2,1,3,6,1,2007,2,440.0,100.0,36.0,7,2009
80.0,8800.0,1964,1997,306.0,414.0,845.0,845.0,1309.0,2154.0,0,2,1,5,8,1,1964,2,539.0,0.0,0.0,7,2007
96.0,13262.0,2003,2004,186.0,0.0,1082.0,1105.0,1295.0,2400.0,0,3,1,4,10,1,2003,3,730.0,114.0,40.0,6,2009
69.06,7758.0,1931,1950,600.0,224.0,1040.0,1226.0,592.0,1818.0,0,1,1,4,7,2,1951,1,240.0,0.0,0.0,6,2007
43.0,12118.0,2004,2005,108.0,0.0,1710.0,1710.0,0.0,1710.0,0,2,0,3,7,1,2004,2,550.0,100.0,48.0,4,2009
80.0,9600.0,1955,1955,176.0,368.0,1078.0,1150.0,0.0,1150.0,1,1,0,2,6,0,1955,1,288.0,0.0,0.0,10,2007
100.0,9500.0,1964,1978,272.0,442.0,816.0,1127.0,850.0,1977.0,0,1,1,4,9,1,1964,2,540.0,0.0,52.0,6,2007
50.0,7175.0,1990,1991,0.0,0.0,1332.0,1332.0,0.0,1332.0,0,2,0,2,5,0,1990,2,542.0,0.0,60.0,2,2009
69.06,11200.0,1964,1964,0.0,0.0,1250.0,1298.0,0.0,1298.0,0,2,0,3,5,0,1964,2,504.0,0.0,144.0,6,2010
110.0,14226.0,2006,2006,375.0,0.0,1935.0,1973.0,0.0,1973.0,0,2,0,3,9,1,2006,3,895.0,315.0,45.0,7,2007
24.0,2760.0,1973,1973,514.0,0.0,525.0,525.0,567.0,1092.0,0,1,1,3,6,0,1973,2,440.0,0.0,0.0,12,2006
85.0,11050.0,1998,1999,0.0,615.0,1049.0,1036.0,880.0,1916.0,1,2,1,3,8,1,1998,3,741.0,0.0,70.0,5,2010
60.0,7200.0,1950,1950,0.0,432.0,864.0,1238.0,0.0,1238.0,0,1,1,3,6,1,1950,1,357.0,0.0,171.0,11,2007
79.0,12420.0,2001,2001,0.0,666.0,944.0,944.0,896.0,1840.0,1,2,1,3,6,0,2001,2,622.0,0.0,45.0,6,2009
51.0,6120.0,1920,2004,0.0,0.0,939.0,939.0,574.0,1513.0,0,1,1,4,8,0,1933,1,180.0,24.0,0.0,5,2007
55.0,7111.0,1928,1983,0.0,406.0,1008.0,1143.0,0.0,1143.0,0,1,0,2,5,1,1992,1,288.0,265.0,0.0,7,2008
66.0,19255.0,1983,1983,100.0,70.0,520.0,1338.0,0.0,1338.0,0,1,1,2,5,1,1983,2,576.0,0.0,0.0,9,2009
70.0,8120.0,1970,1970,0.0,191.0,864.0,864.0,0.0,864.0,0,1,0,3,5,0,1994,2,463.0,0.0,0.0,7,2009
92.0,11952.0,1977,1977,0.0,0.0,808.0,1161.0,808.0,1969.0,0,2,1,3,8,1,1977,2,534.0,0.0,0.0,11,2007
43.0,3182.0,2007,2007,16.0,0.0,1266.0,1266.0,0.0,1266.0,0,2,0,2,6,1,2007,2,388.0,100.0,16.0,3,2008
51.0,9842.0,1921,1998,0.0,0.0,612.0,990.0,1611.0,2601.0,0,3,1,4,8,0,1998,2,621.0,183.0,0.0,5,2008
69.06,8020.0,1964,1964,0.0,644.0,912.0,912.0,0.0,912.0,0,1,0,3,6,0,2005,0,0.0,0.0,0.0,4,2006
69.06,11341.0,1957,1996,180.0,1302.0,1392.0,1392.0,0.0,1392.0,1,1,1,3,5,1,1957,2,528.0,0.0,0.0,5,2010
76.0,12436.0,1957,1957,0.0,0.0,1824.0,1824.0,0.0,1824.0,0,2,0,5,9,0,1958,2,484.0,0.0,0.0,1,2008
75.0,12192.0,2000,2001,0.0,663.0,928.0,928.0,895.0,1823.0,1,2,1,3,6,0,2000,2,626.0,192.0,36.0,5,2008
44.0,3842.0,2004,2005,186.0,1564.0,1594.0,1646.0,0.0,1646.0,1,2,0,2,5,1,2004,2,525.0,128.0,53.0,12,2006
21.0,1936.0,1970,1970,0.0,0.0,546.0,546.0,546.0,1092.0,0,1,1,3,5,0,2005,0,0.0,0.0,0.0,6,2006
74.0,13101.0,1965,1965,108.0,231.0,1728.0,1728.0,0.0,1728.0,0,2,0,6,10,0,1987,2,576.0,0.0,0.0,11,2008
67.0,9808.0,2002,2002,110.0,788.0,1573.0,1573.0,0.0,1573.0,1,2,0,3,6,0,2002,2,544.0,0.0,72.0,3,2009
69.06,8145.0,1940,1950,0.0,246.0,920.0,1240.0,1240.0,2480.0,0,2,1,5,13,2,1940,2,400.0,0.0,0.0,7,2009
73.0,17227.0,1999,2000,158.0,915.0,1341.0,1341.0,0.0,1341.0,1,1,1,1,5,1,1999,2,482.0,240.0,84.0,1,2007
60.0,5280.0,1895,1950,0.0,0.0,173.0,825.0,536.0,1361.0,0,1,0,2,6,0,1895,1,185.0,0.0,123.0,7,2008
89.0,11792.0,1948,1950,0.0,0.0,744.0,792.0,328.0,1120.0,0,1,0,2,5,0,1956,2,480.0,0.0,0.0,6,2010
40.0,3876.0,1978,1978,0.0,652.0,1226.0,1226.0,0.0,1226.0,1,1,0,1,4,1,1978,2,484.0,133.0,60.0,7,2006
107.0,13891.0,2008,2009,424.0,0.0,1734.0,1734.0,1088.0,2822.0,0,3,1,4,12,1,2009,3,1020.0,52.0,170.0,1,2009
50.0,6000.0,1925,1980,0.0,397.0,1103.0,1103.0,0.0,1103.0,0,1,0,2,5,1,1976,2,440.0,166.0,120.0,7,2006
80.0,8240.0,1960,1960,198.0,0.0,1179.0,1179.0,0.0,1179.0,0,1,0,2,5,0,1960,2,622.0,0.0,0.0,6,2007
50.0,9405.0,1947,2008,0.0,0.0,698.0,698.0,0.0,698.0,0,1,0,2,4,0,2005,0,0.0,0.0,200.0,6,2009
85.0,10625.0,2003,2004,292.0,866.0,998.0,1006.0,1040.0,2046.0,1,2,1,3,8,1,2003,3,871.0,320.0,62.0,8,2008
70.0,9247.0,1962,1962,318.0,319.0,858.0,858.0,858.0,1716.0,0,1,1,4,8,1,1962,2,490.0,0.0,84.0,3,2008
96.0,10628.0,2004,2004,0.0,0.0,835.0,871.0,941.0,1812.0,0,2,1,3,8,0,2004,2,478.0,146.0,91.0,1,2009
69.06,11000.0,1976,2003,0.0,1090.0,1090.0,1178.0,0.0,1178.0,1,1,1,3,6,0,1976,2,502.0,0.0,44.0,6,2007
54.0,9399.0,1919,1950,0.0,0.0,818.0,818.0,818.0,1636.0,0,1,1,4,7,1,1919,1,288.0,0.0,0.0,9,2006
60.0,7200.0,1950,1950,0.0,0.0,576.0,864.0,0.0,864.0,0,1,0,2,5,0,1952,1,528.0,0.0,0.0,8,2006
78.0,10264.0,1999,1999,183.0,1162.0,1588.0,1588.0,0.0,1588.0,0,2,0,3,6,0,1999,2,472.0,158.0,29.0,8,2006
69.06,13215.0,2004,2004,112.0,994.0,1420.0,1426.0,488.0,1914.0,1,2,1,3,9,1,2004,3,746.0,168.0,127.0,2,2006
81.0,10530.0,1975,2000,248.0,548.0,675.0,1109.0,766.0,1875.0,0,3,0,3,8,1,1975,2,485.0,48.0,28.0,6,2006
50.0,6000.0,1948,2002,0.0,331.0,649.0,679.0,504.0,1183.0,0,1,1,2,6,0,1981,1,308.0,0.0,176.0,6,2007
70.0,7703.0,1992,1992,0.0,52.0,816.0,833.0,897.0,1730.0,0,2,1,3,6,0,1992,2,528.0,0.0,91.0,11,2009
35.0,4251.0,2006,2007,0.0,0.0,625.0,625.0,625.0,1250.0,0,2,1,2,5,0,2006,2,528.0,0.0,54.0,6,2007
88.0,12128.0,1989,1989,232.0,549.0,868.0,1313.0,1246.0,2559.0,0,2,1,4,9,1,1989,2,506.0,0.0,245.0,11,2006
69.06,3072.0,2004,2004,18.0,1059.0,1365.0,1548.0,0.0,1548.0,1,2,0,2,7,1,2004,2,388.0,143.0,20.0,9,2006
58.0,8410.0,1910,1996,0.0,0.0,658.0,658.0,526.0,1184.0,0,1,0,5,8,0,2005,0,0.0,0.0,151.0,5,2006
49.0,15218.0,2006,2006,99.7,1562.0,1670.0,1670.0,0.0,1670.0,1,2,1,2,6,1,2006,3,928.0,0.0,240.0,9,2006
69.06,14364.0,1988,1989,128.0,1065.0,1157.0,1180.0,882.0,2062.0,1,2,1,3,7,1,1988,2,454.0,60.0,55.0,4,2007
70.0,8680.0,1960,1960,0.0,0.0,894.0,894.0,0.0,894.0,0,1,0,3,5,0,1965,1,312.0,0.0,0.0,1,2007
80.0,9600.0,1950,2005,0.0,120.0,856.0,1112.0,556.0,1668.0,0,1,1,3,6,0,1950,1,271.0,0.0,0.0,9,2009
91.0,11778.0,2008,2008,402.0,1153.0,1751.0,1766.0,0.0,1766.0,1,2,1,3,8,2,2008,3,874.0,216.0,36.0,12,2008
59.0,15810.0,2007,2007,99.7,0.0,768.0,768.0,728.0,1496.0,0,3,0,3,7,0,2007,2,572.0,100.0,0.0,5,2007
91.0,11024.0,2005,2006,118.0,0.0,1400.0,1400.0,0.0,1400.0,0,2,0,3,6,0,2005,2,612.0,144.0,55.0,10,2006
69.06,8970.0,1965,1965,0.0,388.0,744.0,825.0,1315.0,2140.0,0,2,1,4,7,1,1965,2,549.0,0.0,40.0,6,2009
60.0,10800.0,1927,2007,0.0,0.0,656.0,968.0,0.0,968.0,0,2,0,4,5,0,1928,1,216.0,0.0,0.0,8,2007
25.0,4835.0,2004,2005,0.0,1298.0,1488.0,1488.0,0.0,1488.0,1,2,0,2,6,1,2004,2,506.0,168.0,50.0,3,2010
53.0,3710.0,2007,2007,16.0,0.0,1266.0,1266.0,0.0,1266.0,0,2,0,2,6,1,2007,2,388.0,100.0,16.0,8,2007
51.0,6120.0,1931,1993,0.0,209.0,715.0,875.0,0.0,875.0,1,1,0,2,5,0,1931,1,180.0,48.0,0.0,11,2009
80.0,9600.0,1976,1994,360.0,0.0,528.0,1094.0,761.0,1855.0,0,2,1,3,7,1,1976,2,512.0,113.0,100.0,8,2007
91.0,14145.0,1984,1998,0.0,213.0,1208.0,1621.0,0.0,1621.0,1,2,0,3,8,0,1984,2,440.0,108.0,45.0,5,2006
70.0,9926.0,2005,2006,210.0,1178.0,1614.0,1614.0,0.0,1614.0,1,2,0,3,7,0,2005,3,878.0,100.0,38.0,5,2007
50.0,8012.0,1980,1980,0.0,0.0,630.0,630.0,636.0,1266.0,0,1,1,2,5,2,1980,1,283.0,340.0,0.0,7,2007
80.0,10240.0,2005,2005,178.0,0.0,1030.0,1038.0,1060.0,2098.0,0,2,1,3,8,1,2005,3,878.0,192.0,52.0,3,2006
69.06,10762.0,1999,1999,344.0,694.0,978.0,1005.0,978.0,1983.0,0,2,1,3,9,1,1999,2,490.0,0.0,0.0,5,2009
80.0,8000.0,1959,1959,0.0,433.0,528.0,1183.0,0.0,1183.0,1,1,0,3,6,0,1959,1,288.0,0.0,0.0,7,2009
21.0,1680.0,1971,1971,381.0,0.0,525.0,525.0,567.0,1092.0,0,1,1,3,6,0,1971,1,264.0,0.0,0.0,3,2010
105.0,13693.0,2006,2006,772.0,0.0,2153.0,2069.0,574.0,2643.0,0,2,1,3,9,1,2006,3,694.0,414.0,84.0,3,2007
85.0,10625.0,2007,2007,292.0,0.0,1660.0,1660.0,0.0,1660.0,0,2,0,3,7,1,2007,3,660.0,133.0,120.0,6,2008
60.0,7200.0,1951,2000,0.0,234.0,900.0,900.0,0.0,900.0,0,1,0,3,5,0,2005,2,576.0,222.0,32.0,5,2010
24.0,1612.0,1980,1980,0.0,0.0,561.0,561.0,668.0,1229.0,0,1,1,2,5,1,1980,2,462.0,154.0,0.0,7,2009
84.0,10207.0,2007,2007,0.0,0.0,874.0,874.0,887.0,1761.0,0,3,0,3,7,0,2007,2,578.0,144.0,105.0,8,2007
64.0,10475.0,2008,2008,72.0,0.0,1694.0,1694.0,0.0,1694.0,0,2,0,3,7,0,2008,3,776.0,160.0,33.0,2,2010
33.0,5976.0,1920,1950,0.0,0.0,624.0,624.0,624.0,1248.0,0,2,0,2,8,0,2005,0,0.0,0.0,130.0,12,2006
85.0,10625.0,1920,1950,0.0,108.0,458.0,835.0,0.0,835.0,0,1,0,2,5,0,1920,1,366.0,0.0,0.0,5,2010
69.06,53107.0,1992,1992,0.0,985.0,1580.0,1079.0,874.0,1953.0,1,2,1,3,9,2,1992,2,501.0,216.0,231.0,6,2007
40.0,5680.0,1901,1950,0.0,0.0,592.0,933.0,240.0,1173.0,0,2,0,3,7,0,1920,1,240.0,0.0,25.0,9,2007
66.0,12400.0,1958,1998,176.0,585.0,1215.0,1215.0,0.0,1215.0,0,1,0,3,6,0,1958,1,297.0,0.0,0.0,6,2009
65.0,6768.0,1961,1996,0.0,832.0,912.0,912.0,0.0,912.0,1,1,0,3,5,0,1962,1,288.0,168.0,0.0,5,2008
50.0,6000.0,1926,2004,0.0,0.0,884.0,904.0,0.0,904.0,0,1,0,2,4,0,1926,1,180.0,0.0,0.0,1,2009
75.0,12508.0,1940,1985,0.0,660.0,983.0,983.0,767.0,1750.0,1,2,0,4,7,0,1989,1,423.0,245.0,0.0,7,2008
62.0,7415.0,2004,2004,0.0,759.0,839.0,864.0,729.0,1593.0,1,2,1,3,8,1,2004,2,398.0,100.0,75.0,4,2008
88.0,11762.0,1992,1993,309.0,335.0,1105.0,1105.0,1097.0,2202.0,1,2,1,4,9,1,1992,2,517.0,0.0,65.0,9,2007
65.0,8767.0,2005,2005,0.0,24.0,1310.0,1310.0,0.0,1310.0,0,2,0,3,6,1,2005,2,400.0,0.0,0.0,7,2006
60.0,8190.0,1954,1954,0.0,732.0,948.0,948.0,0.0,948.0,1,1,0,3,5,1,1956,1,280.0,0.0,36.0,10,2007
75.0,7500.0,2006,2007,238.0,24.0,1372.0,1448.0,0.0,1448.0,0,2,0,2,6,1,2006,2,692.0,0.0,140.0,6,2009
62.0,70761.0,1975,1975,0.0,655.0,1533.0,1533.0,0.0,1533.0,1,2,0,2,5,2,1975,2,576.0,200.0,54.0,12,2006
32.0,3784.0,2006,2007,36.0,60.0,1511.0,1565.0,0.0,1565.0,1,2,0,2,5,0,2006,2,476.0,0.0,120.0,2,2007
44.0,4224.0,1976,1976,0.0,840.0,1040.0,1060.0,0.0,1060.0,1,1,0,3,6,1,1976,2,572.0,100.0,110.0,6,2007
57.0,9245.0,1994,1995,0.0,686.0,990.0,990.0,0.0,990.0,0,1,0,3,5,0,1996,2,672.0,0.0,0.0,2,2008
69.06,14781.0,2001,2002,178.0,0.0,1753.0,1787.0,0.0,1787.0,0,2,0,3,7,1,2001,3,748.0,198.0,150.0,8,2006
60.0,8544.0,1950,1950,0.0,0.0,0.0,1040.0,0.0,1040.0,0,2,0,2,6,0,1950,2,400.0,0.0,0.0,12,2006
62.0,7440.0,1954,1954,0.0,173.0,1089.0,1089.0,0.0,1089.0,1,1,0,3,5,1,1954,1,252.0,328.0,0.0,9,2009
62.0,7404.0,1920,1950,0.0,0.0,861.0,861.0,0.0,861.0,0,1,0,2,5,0,1920,2,288.0,0.0,0.0,11,2009
67.0,4853.0,1924,1999,203.0,133.0,1107.0,1296.0,0.0,1296.0,0,2,0,2,5,1,1979,1,260.0,0.0,0.0,5,2010
59.0,10593.0,1996,1996,338.0,919.0,1720.0,1720.0,0.0,1720.0,1,2,0,3,7,1,1996,2,527.0,240.0,56.0,3,2010
78.0,12090.0,1981,2003,306.0,321.0,725.0,725.0,754.0,1479.0,0,2,1,3,6,1,1981,2,484.0,167.0,72.0,3,2007
69.06,11677.0,1966,1966,442.0,249.0,1040.0,1040.0,0.0,1040.0,1,1,0,3,6,0,1966,1,264.0,0.0,90.0,2,2007
69.06,11000.0,2000,2000,295.0,0.0,1519.0,1533.0,639.0,2172.0,0,2,1,4,8,1,2000,3,687.0,162.0,153.0,6,2008
50.0,8000.0,1948,2002,0.0,680.0,972.0,972.0,0.0,972.0,1,1,0,2,5,1,1948,1,240.0,0.0,0.0,5,2009
51.0,8029.0,2005,2005,0.0,0.0,728.0,728.0,728.0,1456.0,0,2,1,3,8,0,2005,2,400.0,100.0,24.0,7,2008
69.06,13495.0,1956,1956,70.0,625.0,1048.0,1728.0,0.0,1728.0,1,2,0,3,7,1,1956,2,576.0,0.0,99.0,7,2009
60.0,9738.0,1924,1950,0.0,392.0,784.0,949.0,272.0,1221.0,1,1,0,4,7,0,1965,1,392.0,0.0,0.0,3,2006
68.0,9272.0,1999,1999,0.0,500.0,842.0,856.0,893.0,1749.0,0,2,1,3,7,0,1999,2,515.0,140.0,85.0,6,2006
48.0,7841.0,2005,2005,394.0,848.0,1577.0,1577.0,0.0,1577.0,1,2,0,2,6,1,2005,2,564.0,203.0,39.0,5,2007
69.06,8530.0,1995,1996,22.0,0.0,384.0,804.0,670.0,1474.0,0,2,1,3,7,1,1995,2,400.0,120.0,72.0,5,2009
69.06,13041.0,1995,1995,0.0,0.0,781.0,781.0,890.0,1671.0,0,2,1,3,7,1,1995,2,423.0,0.0,84.0,2,2006
200.0,43500.0,1953,1953,0.0,0.0,0.0,2034.0,0.0,2034.0,0,1,0,2,9,0,1953,4,1041.0,483.0,266.0,6,2007
52.0,6240.0,1939,1950,0.0,300.0,989.0,1245.0,764.0,2009.0,0,2,0,4,7,1,1939,2,400.0,0.0,20.0,1,2008
95.0,13015.0,1996,1996,0.0,0.0,1100.0,1100.0,0.0,1100.0,0,1,1,3,5,0,1996,2,462.0,0.0,0.0,6,2006
63.0,9297.0,1976,1976,0.0,1606.0,1728.0,1728.0,0.0,1728.0,2,2,0,4,8,0,1976,2,560.0,0.0,0.0,7,2006
57.0,8773.0,1997,1997,0.0,0.0,916.0,916.0,684.0,1600.0,0,2,1,3,7,1,1997,2,460.0,100.0,38.0,8,2007
74.0,8536.0,2006,2007,0.0,0.0,1125.0,1125.0,0.0,1125.0,0,1,1,2,5,0,2007,2,430.0,80.0,64.0,4,2007
59.0,4282.0,2004,2004,0.0,16.0,1391.0,1391.0,0.0,1391.0,0,2,0,2,5,0,2004,2,530.0,156.0,158.0,7,2008
69.06,8740.0,2002,2002,0.0,574.0,854.0,864.0,1131.0,1995.0,0,2,1,4,8,1,2002,2,435.0,264.0,48.0,7,2007
65.0,10237.0,2005,2006,0.0,0.0,728.0,728.0,728.0,1456.0,0,2,1,3,8,1,2005,2,390.0,0.0,24.0,2,2006
75.0,7950.0,1977,1977,140.0,535.0,690.0,698.0,728.0,1426.0,0,1,1,3,6,0,1977,2,440.0,252.0,0.0,7,2009
80.0,10400.0,1970,1970,288.0,0.0,1304.0,1682.0,0.0,1682.0,0,2,0,3,7,1,1970,2,530.0,98.0,0.0,5,2008
85.0,10628.0,1970,1970,0.0,778.0,1277.0,1277.0,0.0,1277.0,1,1,0,2,5,1,1970,2,526.0,0.0,0.0,4,2007
24.0,2280.0,1976,1976,0.0,566.0,855.0,855.0,601.0,1456.0,0,2,1,3,7,1,1976,2,440.0,87.0,0.0,7,2009
64.0,7018.0,1979,1979,0.0,0.0,0.0,1114.0,1114.0,2228.0,0,2,0,6,8,0,1979,2,720.0,73.0,0.0,6,2009
75.0,10762.0,1980,1980,0.0,0.0,626.0,626.0,591.0,1217.0,0,1,1,3,6,1,1980,1,288.0,0.0,28.0,4,2009
60.0,7024.0,2005,2006,0.0,980.0,1090.0,1090.0,0.0,1090.0,1,1,1,2,5,0,2005,2,450.0,0.0,49.0,6,2007
50.0,7585.0,1948,1950,0.0,0.0,810.0,1002.0,454.0,1456.0,1,1,0,4,7,1,1954,1,280.0,0.0,0.0,8,2006
67.0,8777.0,1910,1950,0.0,0.0,796.0,796.0,0.0,796.0,0,1,0,2,4,0,2005,0,0.0,328.0,0.0,5,2008
70.0,9170.0,1965,1965,0.0,698.0,1214.0,1214.0,0.0,1214.0,1,1,0,2,6,0,1965,2,461.0,0.0,0.0,4,2007
66.0,7742.0,1966,1966,0.0,763.0,955.0,955.0,0.0,955.0,1,1,0,3,6,0,1966,1,386.0,0.0,0.0,1,2007
64.0,8791.0,2003,2003,0.0,503.0,864.0,864.0,864.0,1728.0,0,2,1,3,7,0,2003,2,673.0,216.0,56.0,5,2008
60.0,19800.0,1935,1990,0.0,425.0,1836.0,1836.0,1836.0,3672.0,0,3,1,5,7,2,1993,2,836.0,684.0,80.0,12,2006
90.0,13339.0,1960,1960,132.0,65.0,1561.0,1561.0,0.0,1561.0,1,2,0,3,6,1,1960,2,463.0,0.0,148.0,5,2009
65.0,8125.0,1994,1995,0.0,0.0,702.0,702.0,779.0,1481.0,0,2,1,3,6,1,1994,2,343.0,0.0,36.0,3,2009
78.0,11419.0,1948,1999,0.0,699.0,699.0,801.0,726.0,1527.0,1,1,1,3,6,1,1948,2,410.0,0.0,0.0,12,2009
72.0,7226.0,2003,2003,0.0,0.0,798.0,798.0,842.0,1640.0,0,2,1,3,6,0,2003,2,595.0,0.0,45.0,6,2008
60.0,11100.0,1951,1994,0.0,1080.0,1080.0,1080.0,400.0,1480.0,1,1,0,4,7,1,1951,1,253.0,0.0,0.0,7,2007
80.0,12435.0,2001,2001,172.0,361.0,963.0,963.0,829.0,1792.0,0,2,1,3,7,1,2001,2,564.0,0.0,96.0,5,2008
57.0,6420.0,1952,1952,0.0,210.0,980.0,1148.0,0.0,1148.0,0,1,0,2,6,0,1952,1,308.0,0.0,0.0,9,2006
59.0,16466.0,1955,1955,0.0,0.0,816.0,872.0,521.0,1393.0,0,1,1,3,8,0,1955,1,300.0,121.0,0.0,4,2008
65.0,6285.0,1976,1976,0.0,504.0,960.0,1044.0,0.0,1044.0,1,1,0,3,7,1,1976,2,528.0,228.0,0.0,4,2007
71.0,9204.0,1963,1963,0.0,25.0,1144.0,1144.0,0.0,1144.0,1,1,1,3,6,0,1962,1,336.0,0.0,88.0,8,2008
78.0,12011.0,1998,1998,530.0,956.0,1086.0,1086.0,838.0,1924.0,1,2,1,3,7,1,1998,2,592.0,208.0,75.0,6,2006
108.0,14774.0,1999,1999,165.0,0.0,1393.0,1422.0,1177.0,2599.0,0,2,1,4,10,1,1999,3,779.0,668.0,30.0,5,2010
69.06,11792.0,2003,2003,188.0,850.0,1008.0,1008.0,1275.0,2283.0,0,2,1,4,9,1,2003,3,632.0,120.0,46.0,8,2009
60.0,8064.0,1950,1950,0.0,621.0,795.0,765.0,368.0,1133.0,0,1,0,3,5,0,1989,2,900.0,0.0,0.0,12,2009
50.0,7175.0,1990,1991,0.0,904.0,1398.0,1398.0,0.0,1398.0,1,2,0,2,5,0,1990,2,542.0,0.0,46.0,7,2006
72.0,10820.0,1971,1972,153.0,535.0,782.0,810.0,0.0,810.0,1,1,0,2,4,0,1973,2,576.0,0.0,0.0,6,2006
34.0,5381.0,2005,2005,135.0,900.0,1306.0,1306.0,0.0,1306.0,1,2,0,1,5,1,2005,2,624.0,170.0,63.0,8,2009
50.0,5000.0,1941,1950,0.0,116.0,720.0,803.0,0.0,803.0,0,1,0,2,5,0,1941,2,360.0,0.0,0.0,12,2007
55.0,8674.0,1950,1950,0.0,910.0,910.0,910.0,525.0,1435.0,1,1,0,3,6,0,1950,1,308.0,0.0,33.0,3,2007
85.0,13175.0,1978,1988,119.0,790.0,1542.0,2073.0,0.0,2073.0,1,2,0,3,7,2,1978,2,500.0,349.0,0.0,2,2010
