lot_frontage,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,totrms_abvgrd,fireplaces,garage_area,wood_deck_sf,open_porch_sf,ms_subclass_11/2_story_finished_all_ages,ms_subclass_1story_1946_&_newer_all_styles,ms_subclass_1story_pud_(planned_unit_development)__1946_&_newer,ms_subclass_2story_1946_&_newer,ms_subclass_Others,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_RH,street_Grvl,street_Pave,land_contour_Bnk,land_contour_HLS,land_contour_Low,neighborhood_CollgCr,neighborhood_Gilbert,neighborhood_Others,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,roof_style_Flat,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_Stone,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,lot_shape,exter_qual,bsmt_cond,heating_qc,garage_qual,garage_cond
65.0,2006,170.0,0.0,1461.0,1486.0,1486.0,0,2,7,0,566.0,0.0,32.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
88.0,1961,0.0,0.0,552.0,904.0,1774.0,0,2,8,1,384.0,290.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,4.0,2.0,2.0,2.0
68.0,1969,0.0,476.0,864.0,864.0,1479.0,0,2,8,0,275.0,287.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
85.0,2006,60.0,0.0,1504.0,1504.0,1504.0,0,2,7,0,510.0,144.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,3.0,4.0,2.0,2.0
80.0,2003,44.0,624.0,817.0,824.0,1894.0,1,2,8,1,510.0,0.0,40.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
72.0,2006,0.0,24.0,1278.0,1278.0,1278.0,0,2,5,0,584.0,0.0,60.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,3.0,4.0,2.0,2.0
93.0,1998,650.0,0.0,1141.0,1165.0,2263.0,0,2,10,1,420.0,144.0,123.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,3.0,2.0,2.0
69.06,2000,23.0,820.0,1168.0,1168.0,2787.0,2,4,8,2,820.0,312.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,2002,99.7,0.0,707.0,707.0,1414.0,0,2,6,1,403.0,100.0,35.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
85.0,1991,108.0,270.0,1302.0,1302.0,1302.0,0,2,7,0,309.0,333.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,2002,0.0,353.0,408.0,779.0,1419.0,1,2,7,1,527.0,120.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
128.0,1971,176.0,492.0,1625.0,1220.0,1220.0,0,2,6,1,944.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
69.06,1986,242.0,454.0,572.0,1182.0,1982.0,1,2,6,1,501.0,400.0,112.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
69.06,2003,170.0,685.0,848.0,848.0,848.0,1,1,4,0,420.0,140.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
44.0,2008,174.0,1476.0,1596.0,1648.0,1648.0,1,2,5,1,482.0,162.0,53.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.0,3.0,4.0,2.0,2.0
65.0,1989,0.0,319.0,1337.0,1337.0,1337.0,1,2,5,1,462.0,0.0,73.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,3.0,2.0,2.0
80.0,1950,0.0,602.0,901.0,1125.0,1717.0,0,1,7,1,410.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
75.0,1958,0.0,774.0,1104.0,1104.0,1104.0,1,1,5,0,384.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
69.06,1978,76.0,625.0,907.0,907.0,907.0,0,1,5,0,343.0,72.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
68.0,2000,120.0,527.0,782.0,782.0,1652.0,0,2,6,0,532.0,0.0,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
80.0,1997,256.0,0.0,932.0,1271.0,2640.0,0,2,8,1,515.0,0.0,120.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
60.0,1950,0.0,0.0,735.0,735.0,1034.0,0,1,5,0,240.0,0.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
64.0,1979,0.0,0.0,0.0,1513.0,1513.0,0,2,8,0,400.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,2.0,2.0,2.0
78.0,2006,76.0,24.0,1498.0,1498.0,1498.0,0,2,7,1,844.0,144.0,98.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
60.0,1963,0.0,288.0,1053.0,1053.0,1053.0,1,1,6,0,692.0,240.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
69.06,1954,28.0,468.0,1178.0,1293.0,1293.0,1,2,5,0,452.0,280.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
95.0,2008,450.0,1232.0,2020.0,2020.0,2020.0,1,2,7,1,896.0,192.0,98.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,4.0,2.0,2.0
69.06,1998,0.0,636.0,1438.0,1900.0,2448.0,1,3,9,2,441.0,520.0,102.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
77.0,1985,336.0,0.0,741.0,977.0,1732.0,0,2,7,1,476.0,192.0,46.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,2.0,2.0,2.0
48.0,2006,176.0,863.0,1324.0,1324.0,1324.0,1,2,6,1,550.0,192.0,38.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
68.0,1970,0.0,0.0,678.0,832.0,832.0,0,1,5,1,780.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,1.0,1.0
63.0,1996,38.0,0.0,1237.0,1253.0,1253.0,0,2,6,1,402.0,220.0,21.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,4.0,3.0,2.0,2.0
111.0,2006,370.0,0.0,1249.0,1249.0,2596.0,0,3,9,0,840.0,240.0,154.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,4.0,4.0,2.0,2.0
69.06,1967,75.0,599.0,876.0,902.0,902.0,0,1,6,0,288.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
75.0,1989,128.0,0.0,1495.0,1495.0,1495.0,0,2,8,1,438.0,252.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
84.0,2007,0.0,0.0,1574.0,1584.0,1584.0,0,2,6,1,594.0,0.0,256.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,3.0,4.0,2.0,2.0
75.0,1953,0.0,595.0,1105.0,1647.0,1647.0,1,1,6,1,280.0,225.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
53.0,2007,72.0,0.0,1258.0,1258.0,1258.0,0,2,6,1,648.0,144.0,16.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,3.0,4.0,2.0,2.0
60.0,2003,0.0,0.0,698.0,698.0,1396.0,0,1,7,0,384.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
60.0,2007,0.0,737.0,837.0,1001.0,1001.0,0,1,5,0,216.0,154.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,0.0
107.0,2007,315.0,0.0,2121.0,2121.0,2121.0,0,2,8,1,732.0,124.0,98.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,3.0,4.0,2.0,2.0
60.0,1950,0.0,0.0,972.0,1044.0,1480.0,0,1,6,0,207.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,3.0,4.0,1.0,2.0
85.0,2006,410.0,0.0,1588.0,1588.0,1588.0,0,2,7,1,825.0,144.0,45.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,4.0,4.0,2.0,2.0
72.0,2006,54.0,806.0,1053.0,1053.0,1053.0,1,1,5,0,312.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
52.0,1950,0.0,416.0,492.0,492.0,492.0,1,1,3,0,200.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,1.0,2.0
90.0,1969,434.0,0.0,1851.0,1851.0,1851.0,0,2,8,1,506.0,0.0,146.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
60.0,1965,0.0,276.0,698.0,754.0,1403.0,1,1,7,0,308.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
65.0,1958,63.0,507.0,588.0,1138.0,1138.0,0,1,6,0,264.0,224.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
61.0,2008,0.0,532.0,1040.0,1040.0,1040.0,0,2,5,0,484.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
75.0,1994,0.0,0.0,763.0,763.0,1655.0,0,2,7,1,440.0,157.0,84.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
78.0,1974,196.0,888.0,1116.0,1116.0,1116.0,1,2,6,1,528.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
58.0,2006,0.0,0.0,879.0,879.0,1863.0,0,2,9,1,660.0,100.0,17.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,4.0,2.0,2.0
70.0,1992,0.0,0.0,1055.0,1055.0,1845.0,0,2,8,1,462.0,635.0,104.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
74.0,1957,143.0,621.0,1176.0,1176.0,1176.0,1,1,6,2,292.0,0.0,88.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
65.0,2008,47.0,240.0,864.0,892.0,892.0,1,1,5,0,416.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
60.0,2006,0.0,247.0,1022.0,1022.0,1022.0,1,1,4,0,280.0,0.0,30.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
89.0,1951,44.0,756.0,2136.0,2136.0,2136.0,0,2,7,0,528.0,0.0,30.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,2.0,2.0,2.0,2.0
59.0,1998,0.0,851.0,926.0,926.0,1604.0,0,2,7,0,472.0,100.0,82.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,2.0
66.0,1950,0.0,0.0,806.0,841.0,1647.0,1,1,6,0,216.0,0.0,66.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
75.0,2007,0.0,764.0,864.0,864.0,864.0,1,1,5,1,420.0,132.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,1975,176.0,294.0,1076.0,1076.0,1076.0,0,1,5,1,576.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
50.0,1960,0.0,0.0,742.0,779.0,935.0,0,1,4,0,308.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
67.0,2004,95.0,0.0,835.0,835.0,1663.0,0,2,8,0,478.0,168.0,68.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
50.0,1970,0.0,384.0,768.0,768.0,1328.0,0,1,6,0,308.0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
69.06,1996,0.0,0.0,806.0,806.0,1572.0,0,2,7,1,373.0,0.0,40.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
50.0,1950,0.0,264.0,739.0,874.0,1342.0,0,2,7,1,240.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,1971,0.0,282.0,981.0,981.0,981.0,1,1,5,0,576.0,0.0,312.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
75.0,2006,0.0,0.0,1099.0,1099.0,1099.0,0,1,6,0,352.0,278.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
69.06,2002,0.0,695.0,948.0,1222.0,2110.0,1,2,8,2,463.0,0.0,130.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
82.0,1974,0.0,924.0,970.0,1026.0,1026.0,1,1,5,1,528.0,193.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,2.0
42.0,2001,0.0,964.0,1419.0,1419.0,1419.0,1,1,5,1,588.0,155.0,58.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
82.0,1996,0.0,732.0,1040.0,1040.0,1040.0,1,1,6,0,576.0,168.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,3.0,3.0,2.0,2.0
43.0,1992,0.0,263.0,1280.0,1280.0,1280.0,0,2,5,0,506.0,0.0,82.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
76.0,2005,344.0,0.0,1143.0,1143.0,2473.0,0,2,9,1,852.0,192.0,151.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,4.0,2.0,2.0
70.0,1998,0.0,258.0,680.0,798.0,1302.0,0,1,6,2,224.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,2.0,2.0
75.0,1966,0.0,609.0,1092.0,1092.0,1092.0,0,1,6,0,264.0,259.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,3.0,2.0,2.0,2.0
88.0,1956,0.0,776.0,988.0,1188.0,1188.0,1,1,4,1,621.0,102.0,89.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,4.0,2.0,2.0,2.0
74.0,1962,0.0,809.0,1045.0,1045.0,1045.0,1,1,6,0,528.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,2.0
88.0,1966,0.0,792.0,1093.0,1093.0,1093.0,1,2,6,1,484.0,224.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,3.0,2.0,2.0
65.0,2004,0.0,0.0,798.0,798.0,1640.0,0,2,6,0,520.0,138.0,45.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,2.0,2.0
70.0,1962,0.0,0.0,0.0,1224.0,1224.0,0,2,6,0,462.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,2.0,2.0,2.0
