ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,sale_type,saleprice
2story_1946_&_newer,RL,69.06,18450.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187.0,Rec,1021.0,GasA,TA,Y,SBrkr,1465.0,915.0,2380.0,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965,Unf,2,596.0,TA,TA,Y,0.0,265.0,8,2007,WD ,11.76756768334381
1story_1946_&_newer_all_styles,RL,69.06,14778.0,Pave,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,1296.0,GasA,Ex,Y,SBrkr,1640.0,0.0,1640.0,1,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993,Unf,2,924.0,TA,TA,Y,108.0,0.0,11,2008,WD ,12.319401330837177
2story_pud__1946_&_newer,FV,30.0,3180.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,390.0,Unf,600.0,GasA,Ex,Y,SBrkr,600.0,600.0,1200.0,1,2,1,2,1,Gd,5,Typ,0,,Detchd,2005,RFn,2,480.0,TA,TA,Y,0.0,166.0,5,2008,WD ,12.013700752882718
2story_1945_&_older,RM,52.0,3068.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,662.0,GasA,Ex,Y,SBrkr,662.0,662.0,1324.0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1920,Unf,1,180.0,TA,TA,Y,0.0,0.0,2,2010,WD ,11.711776323715394
11/2_story_finished_all_ages,RM,90.0,33120.0,Pave,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1595.0,GasA,TA,Y,SBrkr,1611.0,875.0,2486.0,0,2,0,5,1,TA,8,Typ,1,Gd,Detchd,1962,Unf,2,576.0,TA,TA,Y,0.0,0.0,10,2006,WD ,12.301382825334498
2story_1946_&_newer,RL,69.06,13142.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,TA,TA,PConc,Gd,TA,No,GLQ,688.0,Unf,864.0,GasA,Ex,Y,SBrkr,872.0,899.0,1771.0,1,2,1,3,1,Gd,6,Typ,0,,Attchd,1997,RFn,2,600.0,TA,TA,Y,0.0,96.0,7,2008,WD ,12.281643832377247
1story_1946_&_newer_all_styles,RL,107.0,11362.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,1836.0,GasA,Ex,Y,SBrkr,1836.0,0.0,1836.0,1,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004,Fin,3,862.0,TA,TA,Y,125.0,185.0,3,2009,WD ,12.542544882151386
1story_1946_&_newer_all_styles,RL,92.0,10845.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,Unf,1603.0,GasA,Ex,Y,SBrkr,1575.0,0.0,1575.0,1,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003,Fin,3,732.0,TA,TA,Y,216.0,28.0,6,2008,WD ,12.556729517143344
1story_1946_&_newer_all_styles,RL,80.0,9760.0,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,1395.0,GasA,TA,Y,SBrkr,1395.0,0.0,1395.0,1,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963,RFn,2,440.0,TA,TA,Y,657.0,0.0,5,2010,WD ,12.165250651009918
2story_1945_&_older,RM,66.0,3960.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,502.0,GasA,TA,N,SBrkr,502.0,502.0,1004.0,0,1,0,2,1,Gd,5,Typ,1,Po,Detchd,1930,Unf,1,200.0,Fa,TA,N,280.0,0.0,7,2006,WD ,11.56171562913966
1story_1946_&_newer_all_styles,RL,70.0,9100.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,1860.0,GasA,Ex,Y,SBrkr,1836.0,0.0,1836.0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,2,484.0,TA,TA,Y,120.0,33.0,10,2006,WD ,12.28690119819279
1story_1946_&_newer_all_styles,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,Fa,Fa,CBlock,TA,TA,No,Rec,658.0,Unf,1296.0,GasA,TA,Y,SBrkr,1496.0,0.0,1496.0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1960,RFn,2,450.0,TA,TA,Y,0.0,22.0,2,2008,WD ,11.86005499606543
1story_1946_&_newer_all_styles,RL,57.0,9764.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,894.0,GasA,Ex,Y,SBrkr,894.0,0.0,894.0,1,1,0,3,1,Gd,5,Typ,0,,Attchd,1967,RFn,2,450.0,TA,TA,Y,0.0,0.0,5,2008,WD ,11.77528972943772
1story_1946_&_newer_all_styles,RL,66.0,12778.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,1008.0,GasA,Ex,Y,FuseA,1008.0,0.0,1008.0,1,1,0,2,1,TA,4,Typ,0,,Attchd,1952,RFn,1,280.0,TA,TA,Y,0.0,154.0,1,2006,WD ,11.845819880243557
1story_1946_&_newer_all_styles,RL,60.0,8172.0,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,682.0,Unf,864.0,GasA,TA,Y,SBrkr,864.0,0.0,864.0,1,1,0,3,1,TA,5,Typ,0,,Detchd,1996,Unf,2,528.0,TA,TA,N,196.0,0.0,10,2007,COD,11.280678099406549
1story_1946_&_newer_all_styles,RL,64.0,9037.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,1476.0,GasA,Ex,Y,SBrkr,1484.0,0.0,1484.0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006,RFn,2,472.0,TA,TA,Y,120.0,33.0,12,2007,WD ,12.490875577231112
1story_1945_&_older,RL,52.0,6292.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384.0,Unf,768.0,GasA,TA,N,SBrkr,790.0,0.0,790.0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1925,Unf,1,160.0,Fa,TA,Y,0.0,141.0,4,2008,WD ,11.418614785498987
2story_1946_&_newer,RL,85.0,11900.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,TA,TA,PConc,Gd,TA,No,ALQ,400.0,Unf,1122.0,GasA,Ex,Y,SBrkr,946.0,988.0,1934.0,1,2,1,3,1,TA,6,Typ,1,TA,Attchd,1977,Unf,2,567.0,TA,TA,P,0.0,176.0,7,2009,WD ,12.128111104060462
1story_1946_&_newer_all_styles,RL,70.0,7945.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,1150.0,GasA,Ex,Y,FuseA,1150.0,0.0,1150.0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1959,RFn,1,300.0,TA,TA,Y,0.0,0.0,5,2006,WD ,11.856515169360305
2story_1946_&_newer,RL,134.0,16659.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1582.0,GasA,Ex,Y,SBrkr,1582.0,570.0,2152.0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,2007,Unf,2,728.0,TA,TA,Y,0.0,368.0,6,2007,New,12.468882964346784
1story_1945_&_older,RL,50.0,9340.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,672.0,GasA,TA,Y,SBrkr,672.0,0.0,672.0,1,1,0,2,1,TA,4,Typ,0,,Attchd,1941,Unf,1,234.0,TA,TA,N,0.0,113.0,8,2009,WD ,11.635143097694478
split_or_multilevel,RL,69.06,11454.0,Pave,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,770.0,Unf,1401.0,GasA,Ex,Y,SBrkr,1511.0,0.0,1511.0,1,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1995,Fin,3,811.0,TA,TA,Y,168.0,42.0,2,2008,WD ,12.323855681186558
1story_1945_&_older,RL,80.0,8480.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,700.0,Unf,793.0,GasA,TA,Y,SBrkr,793.0,0.0,793.0,1,1,0,2,1,Fa,4,Typ,0,,Detchd,1945,Unf,1,240.0,TA,TA,Y,0.0,0.0,8,2009,WD ,11.635143097694478
split_or_multilevel,RL,65.0,6305.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,1008.0,GasA,TA,Y,SBrkr,1096.0,0.0,1096.0,1,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1975,Unf,1,352.0,TA,TA,Y,0.0,0.0,6,2010,WD ,11.737667737648135
2story_1946_&_newer,RL,82.0,9709.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,778.0,Unf,918.0,GasA,Ex,Y,SBrkr,958.0,1142.0,2100.0,1,2,1,3,1,Ex,8,Typ,2,Gd,BuiltIn,2007,Fin,3,786.0,TA,TA,Y,172.0,104.0,9,2007,New,12.674512552799726
11/2_story_finished_all_ages,RL,60.0,10930.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,580.0,Unf,913.0,GasA,TA,Y,FuseA,1048.0,510.0,1558.0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,1962,Unf,1,288.0,TA,TA,Y,0.0,0.0,4,2008,WD ,11.84939770159144
1story_1946_&_newer_all_styles,RL,69.06,50102.0,Pave,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,909.0,Unf,1632.0,GasA,TA,Y,SBrkr,1650.0,0.0,1650.0,1,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1958,Unf,2,518.0,TA,TA,Y,0.0,0.0,3,2006,WD ,12.432267536768098
2story_1946_&_newer,RL,74.0,8899.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Ex,TA,PConc,Gd,TA,Av,GLQ,40.0,Unf,948.0,GasA,Ex,Y,SBrkr,948.0,1140.0,2088.0,0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2007,Fin,3,656.0,TA,TA,Y,100.0,24.0,6,2008,WD ,12.429216196844383
2story_1946_&_newer,RL,65.0,10237.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,768.0,GasA,Ex,Y,SBrkr,768.0,768.0,1536.0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,2,400.0,TA,TA,Y,100.0,38.0,6,2007,WD ,12.078239274020289
1story_1946_&_newer_all_styles,RL,80.0,9736.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,TA,TA,CBlock,TA,TA,No,BLQ,668.0,Rec,1331.0,GasA,Gd,Y,SBrkr,1721.0,0.0,1721.0,0,1,0,4,1,TA,8,Typ,3,TA,Attchd,1957,Unf,2,464.0,TA,TA,Y,0.0,0.0,4,2007,WD ,12.071683742491523
2story_pud__1946_&_newer,RL,24.0,2364.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,320.0,Unf,804.0,GasA,TA,Y,SBrkr,804.0,744.0,1548.0,0,2,1,3,1,TA,7,Typ,1,TA,Detchd,1978,Unf,2,440.0,TA,TA,Y,108.0,0.0,7,2009,WD ,11.898187865760873
1story_pud_(planned_unit_development)__1946_&_newer,RL,55.0,7892.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,918.0,GasA,TA,Y,SBrkr,918.0,0.0,918.0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1979,Unf,1,264.0,TA,TA,Y,28.0,0.0,4,2010,WD ,11.507912923146684
2story_1946_&_newer,RL,95.0,12350.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,Unf,1365.0,GasA,Ex,Y,SBrkr,1365.0,1325.0,2690.0,1,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2009,RFn,3,864.0,TA,TA,Y,0.0,197.0,7,2009,New,12.89621531706982
2story_1946_&_newer,RL,62.0,7917.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,953.0,GasA,Ex,Y,SBrkr,953.0,694.0,1647.0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999,RFn,2,460.0,TA,TA,Y,0.0,40.0,8,2007,WD ,12.072541252905651
1story_1946_&_newer_all_styles,RL,60.0,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,825.0,GasA,TA,Y,FuseA,825.0,0.0,825.0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1954,Unf,1,350.0,TA,TA,Y,0.0,0.0,7,2008,WD ,11.603679828238693
1story_1946_&_newer_all_styles,RL,69.06,12155.0,Pave,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,1237.0,Unf,1657.0,GasA,Gd,Y,SBrkr,1657.0,0.0,1657.0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1970,Unf,2,484.0,TA,TA,Y,0.0,0.0,3,2007,WD ,12.004568269319446
2story_1946_&_newer,RL,105.0,11025.0,Pave,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1118.0,Unf,1334.0,GasA,Ex,Y,SBrkr,1520.0,1306.0,2826.0,1,2,1,3,1,Gd,9,Typ,3,TA,Attchd,1992,RFn,3,888.0,TA,TA,Y,177.0,208.0,10,2006,WD ,12.718896271958837
1story_1946_&_newer_all_styles,RL,65.0,7832.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,775.0,Unf,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,864.0,1,1,0,2,1,TA,4,Typ,0,,Detchd,1969,Unf,1,280.0,TA,TA,Y,226.0,0.0,5,2010,WD ,11.829559359371776
2story_1946_&_newer,RL,134.0,19378.0,Pave,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,57.0,Unf,1392.0,GasA,Ex,Y,SBrkr,1392.0,1070.0,2462.0,1,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2006,RFn,2,576.0,TA,TA,Y,239.0,132.0,3,2006,New,12.676076274775909
1story_1946_&_newer_all_styles,RL,69.06,9830.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,72.0,Rec,1063.0,GasA,Ex,Y,SBrkr,1287.0,0.0,1287.0,1,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1997,Fin,2,576.0,TA,TA,Y,364.0,17.0,3,2010,WD ,11.99535161421452
1story_1946_&_newer_all_styles,FV,69.06,4403.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,578.0,Unf,1470.0,GasA,Ex,Y,SBrkr,1478.0,0.0,1478.0,1,2,1,2,1,Gd,7,Typ,1,Gd,Attchd,2009,Fin,2,484.0,TA,TA,Y,0.0,144.0,6,2010,New,12.310432660854417
2story_1946_&_newer,RL,69.06,8174.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,494.0,Unf,698.0,GasA,Ex,Y,SBrkr,698.0,644.0,1342.0,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003,Fin,2,393.0,TA,TA,Y,100.0,56.0,5,2009,WD ,12.089538829274222
1story_1945_&_older,RM,60.0,7200.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,No,BLQ,510.0,Unf,788.0,GasA,TA,Y,SBrkr,804.0,0.0,804.0,1,1,0,2,1,Gd,4,Typ,2,Gd,Attchd,1940,Unf,1,240.0,TA,TA,Y,0.0,0.0,2,2010,WD ,11.686878772093667
2story_1946_&_newer,RL,69.0,7590.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,CBlock,TA,TA,No,ALQ,540.0,Unf,864.0,GasA,TA,Y,SBrkr,876.0,936.0,1812.0,0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1962,RFn,1,264.0,TA,TA,Y,0.0,168.0,7,2007,WD ,12.040608205802641
2story_1946_&_newer,RL,69.06,8795.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300.0,Unf,952.0,GasA,Ex,Y,SBrkr,980.0,1276.0,2256.0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000,Fin,2,554.0,TA,TA,Y,224.0,54.0,4,2009,WD ,12.371587084007746
1story_pud_(planned_unit_development)__1946_&_newer,RM,44.0,3843.0,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,1596.0,GasA,Ex,Y,SBrkr,1648.0,0.0,1648.0,1,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2007,Fin,2,525.0,TA,TA,Y,162.0,53.0,8,2008,New,12.592912033515141
2story_1946_&_newer,RL,85.0,11075.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,952.0,GasA,TA,Y,SBrkr,1092.0,1020.0,2112.0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969,Unf,2,576.0,TA,TA,Y,280.0,0.0,6,2008,WD ,12.239990863733635
2story_1946_&_newer,RL,76.0,10142.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,956.0,GasA,Ex,Y,SBrkr,956.0,1128.0,2084.0,1,2,1,4,1,Gd,8,Typ,0,,BuiltIn,2004,RFn,2,618.0,TA,TA,Y,0.0,45.0,1,2010,WD ,12.358793732547838
1story_1945_&_older,RM,56.0,7741.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,143.0,Rec,1032.0,GasA,Gd,N,FuseA,1032.0,0.0,1032.0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1995,Unf,1,280.0,TA,TA,Y,0.0,0.0,6,2006,COD,11.589886506106357
2story_1946_&_newer,RL,65.0,8139.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,680.0,GasA,Gd,Y,SBrkr,680.0,790.0,1470.0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995,Fin,2,420.0,TA,TA,Y,192.0,49.0,10,2008,WD ,12.013700752882718
1story_1946_&_newer_all_styles,RL,45.0,8982.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,539.0,Unf,1040.0,GasA,TA,Y,SBrkr,1040.0,0.0,1040.0,0,1,1,3,1,TA,5,Typ,0,,Detchd,1977,Unf,2,748.0,TA,TA,Y,0.0,0.0,1,2007,WD ,11.812289042195847
1/2_story__unfinished_all_ages,RM,51.0,6120.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,884.0,GasA,Ex,Y,SBrkr,884.0,0.0,884.0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1939,Unf,1,240.0,TA,TA,Y,0.0,0.0,7,2007,WD ,11.635143097694478
